roundId,timestamp,price,next_price,label
55340232221131924468,1770100920,78421.493378,78580.679,1
55340232221131924546,1770103518,78580.679,78705.258352,1
55340232221131924624,1770106140,78705.258352,78790.16,1
55340232221131924702,1770108738,78790.16,78140.639712,0
55340232221131924780,1770111316,78140.639712,78450.34534,1
55340232221131924858,1770113882,78450.34534,78055.97,0
55340232221131924936,1770116570,78055.97,78260.82,1
55340232221131925014,1770119216,78260.82,78245.05347742,0
55340232221131925092,1770121770,78245.05347742,78297.67809379,1
55340232221131925170,1770124380,78297.67809379,78216.73646639,0
55340232221131925248,1770126978,78216.73646639,77882.940307,0
55340232221131925326,1770129468,77882.940307,77109.14,0
55340232221131925404,1770131714,77109.14,78000.95,1
55340232221131925482,1770133894,78000.95,76631.139,0
55340232221131925560,1770136208,76631.139,76063.22,0
55340232221131925638,1770138608,76063.22,74931.10496956,0
55340232221131925716,1770140998,74931.10496956,74235.975,0
55340232221131925794,1770143292,74235.975,73072.50056,0
55340232221131925872,1770145474,73072.50056,74863.811,1
55340232221131925950,1770147344,74863.811,74630.070686,0
55340232221131926028,1770149734,74630.070686,76459.932,1
55340232221131926106,1770151908,76459.932,76439.13163589,0
55340232221131926184,1770154404,76439.13163589,75638.62,0
55340232221131926262,1770156936,75638.62,75514.34085621,0
55340232221131926340,1770159426,75514.34085621,75870.55548836,1
55340232221131926418,1770161970,75870.55548836,75714.437289,0
55340232221131926496,1770164440,75714.437289,76316.86558987,1
55340232221131926574,1770167084,76316.86558987,76475.989278,1
55340232221131926652,1770169648,76475.989278,76084.77289825,0
55340232221131926730,1770172226,76084.77289825,76463.4,1
55340232221131926808,1770174760,76463.4,76635.8835973,1
55340232221131926886,1770177336,76635.8835973,76564.41107216,0
55340232221131926964,1770180002,76564.41107216,76294.88081465,0
55340232221131927042,1770182644,76294.88081465,76368.79,1
55340232221131927120,1770185244,76368.79,76532.57576509,1
55340232221131927198,1770187864,76532.57576509,76341.96756084,0
55340232221131927276,1770190476,76341.96756084,76365.64,1
55340232221131927354,1770193064,76365.64,76461.901,1
55340232221131927432,1770195640,76461.901,76037.418629,0
55340232221131927510,1770198194,76037.418629,76027.742,0
55340232221131927588,1770200782,76027.742,75698.08899939,0
55340232221131927666,1770203404,75698.08899939,75989.18396,1
55340232221131927744,1770206014,75989.18396,76011.962856,1
55340232221131927822,1770208656,76011.962856,75671.55863611,0
55340232221131927900,1770211400,75671.55863611,74935.08439029,0
55340232221131927978,1770213920,74935.08439029,74994.15281561,1
55340232221131928056,1770216112,74994.15281561,74794.22194578,0
55340232221131928134,1770218096,74794.22194578,74018.00708861,0
55340232221131928212,1770220177,74018.00708861,74010.98531666,0
55340232221131928290,1770222445,74010.98531666,73352.05,0
55340232221131928368,1770224659,73352.05,72140.06,0
55340232221131928446,1770226829,72140.06,72740.06664084,1
55340232221131928524,1770228877,72740.06664084,73537.04912794,1
55340232221131928602,1770230893,73537.04912794,73000.84020556,0
55340232221131928680,1770233315,73000.84020556,73632.26622445,1
55340232221131928758,1770235705,73632.26622445,73483.42130946,0
55340232221131928836,1770238217,73483.42130946,73112.56,0
55340232221131928914,1770240827,73112.56,72042.81,0
55340232221131928992,1770243231,72042.81,72676.22,1
55340232221131929070,1770245433,72676.22,73185.79,1
55340232221131929148,1770247857,73185.79,72698.11,0
55340232221131929226,1770250389,72698.11,72816.466421,1
55340232221131929304,1770252901,72816.466421,72622.194245,0
55340232221131929382,1770255213,72622.194245,71966.114934,0
55340232221131929460,1770257559,71966.114934,71686.77,0
55340232221131929538,1770259895,71686.77,71324.0,0
55340232221131929616,1770262155,71324.0,70655.89120687,0
55340232221131929694,1770264523,70655.89120687,71196.398211,1
55340232221131929772,1770266691,71196.398211,70076.52,0
55340232221131929850,1770269213,70076.52,70441.21047458,1
55340232221131929928,1770271479,70441.21047458,70839.41,1
55340232221131930006,1770273975,70839.41,71275.27,1
55340232221131930084,1770276409,71275.27,70826.32,0
55340232221131930162,1770278887,70826.32,70985.079928,1
55340232221131930240,1770281431,70985.079928,71626.275632,1
55340232221131930318,1770283831,71626.275632,71266.82,0
55340232221131930396,1770286421,71266.82,70667.76671616,0
55340232221131930474,1770289021,70667.76671616,70185.48348928,0
55340232221131930552,1770291327,70185.48348928,69906.45671134,0
55340232221131930630,1770293661,69906.45671134,69305.08457454,0
55340232221131930708,1770295865,69305.08457454,69140.528713,0
55340232221131930786,1770298199,69140.528713,69747.70422133,1
55340232221131930864,1770300589,69747.70422133,70350.24,1
55340232221131930942,1770302715,70350.24,68460.3609257,0
55340232221131931020,1770304653,68460.3609257,67592.796073,0
55340232221131931098,1770306129,67592.796073,66895.27,0
55340232221131931176,1770308011,66895.27,67468.22036109,1
55340232221131931254,1770310071,67468.22036109,66799.72653589,0
55340232221131931332,1770312197,66799.72653589,66472.620541,0
55340232221131931410,1770314135,66472.620541,65633.49,0
55340232221131931488,1770315963,65633.49,66106.588911,1
55340232221131931566,1770318033,66106.588911,65821.06,0
55340232221131931644,1770320093,65821.06,65350.82116429,0
55340232221131931722,1770322255,65350.82116429,63530.49,0
55340232221131931800,1770323891,63530.49,64258.79646074,1
55340232221131931878,1770325465,64258.79646074,63987.884798,0
55340232221131931956,1770327139,63987.884798,63298.64135485,0
55340232221131932034,1770329023,63298.64135485,63634.87434827,1
55340232221131932112,1770330807,63634.87434827,64384.35027515,1
55340232221131932190,1770332811,64384.35027515,63438.18,0
55340232221131932268,1770334959,63438.18,61163.5,0
55340232221131932346,1770336743,61163.5,62511.77,1
55340232221131932424,1770338283,62511.77,64290.31455886,1
55340232221131932502,1770339915,64290.31455886,64335.004,1
55340232221131932580,1770341675,64335.004,65235.09,1
55340232221131932658,1770343581,65235.09,65094.39617463,0
55340232221131932736,1770345785,65094.39617463,64533.999,0
55340232221131932814,1770347887,64533.999,63991.299242,0
55340232221131932892,1770350189,63991.299242,64776.98290454,1
55340232221131932970,1770352347,64776.98290454,65417.87,1
55340232221131933048,1770354803,65417.87,66194.452785,1
55340232221131933126,1770357103,66194.452785,65725.05707747,0
55340232221131933204,1770359307,65725.05707747,64692.2,0
55340232221131933282,1770361489,64692.2,65241.29599533,1
55340232221131933360,1770363827,65241.29599533,65099.651,0
55340232221131933438,1770366083,65099.651,64791.079215,0
55340232221131933516,1770368335,64791.079215,65682.827328,1
55340232221131933594,1770370801,65682.827328,65910.9728635,1
55340232221131933672,1770373191,65910.9728635,65767.69652105,0
55340232221131933750,1770375647,65767.69652105,66139.97,1
55340232221131933828,1770378257,66139.97,66300.27,1
55340232221131933906,1770380645,66300.27,66552.62720082,1
